data,meta_data
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '62fca42e610373b95523692d', 'links': {'targetURL': '/expose/62fca42e610373b95523692d'}, 'priceKeyFacts': [{'value': '929,01 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '41,96 m²', 'label': 'Fläche'}, {'value': '6', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6322e25bf08ac39d9a6ef441', 'links': {'targetURL': '/expose/6322e25bf08ac39d9a6ef441'}, 'priceKeyFacts': [{'value': '908,93 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '43,47 m²', 'label': 'Fläche'}, {'value': '6', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630887734351c4630fa270d4', 'links': {'targetURL': '/expose/630887734351c4630fa270d4'}, 'priceKeyFacts': [{'value': '908,99 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '43,45 m²', 'label': 'Fläche'}, {'value': '5', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6308877829786955249bd1e5', 'links': {'targetURL': '/expose/6308877829786955249bd1e5'}, 'priceKeyFacts': [{'value': '869,55 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '43,45 m²', 'label': 'Fläche'}, {'value': '3', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '63073631638ec447447a3fbb', 'links': {'targetURL': '/expose/63073631638ec447447a3fbb'}, 'priceKeyFacts': [{'value': '869 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '43,45 m²', 'label': 'Fläche'}, {'value': '3', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630c763bb51aed5387eaef69', 'links': {'targetURL': '/expose/630c763bb51aed5387eaef69'}, 'priceKeyFacts': [{'value': '888,91 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '43,45 m²', 'label': 'Fläche'}, {'value': '4', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630dc9d09cdd4cf4a969d7b0', 'links': {'targetURL': '/expose/630dc9d09cdd4cf4a969d7b0'}, 'priceKeyFacts': [{'value': '928,95 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '43,4 m²', 'label': 'Fläche'}, {'value': '6', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630c763b2c839701218bdda3', 'links': {'targetURL': '/expose/630c763b2c839701218bdda3'}, 'priceKeyFacts': [{'value': '908,93 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '43,45 m²', 'label': 'Fläche'}, {'value': '5', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6311b05561afa795a3caecce', 'links': {'targetURL': '/expose/6311b05561afa795a3caecce'}, 'priceKeyFacts': [{'value': '948,99 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '48,37 m²', 'label': 'Fläche'}, {'value': '5', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '62ff4667d0298a4c6ccfe5b1', 'links': {'targetURL': '/expose/62ff4667d0298a4c6ccfe5b1'}, 'priceKeyFacts': [{'value': '928,96 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '49,41 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6308877329786955249bd17d', 'links': {'targetURL': '/expose/6308877329786955249bd17d'}, 'priceKeyFacts': [{'value': '929,01 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '49,65 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '62fca9d5610373b95523a2ca', 'links': {'targetURL': '/expose/62fca9d5610373b95523a2ca'}, 'priceKeyFacts': [{'value': '928,99 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '49,98 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6308877929786955249bd203', 'links': {'targetURL': '/expose/6308877929786955249bd203'}, 'priceKeyFacts': [{'value': '918,94 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '49,8 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630dc9d09cdd4cf4a969d7b3', 'links': {'targetURL': '/expose/630dc9d09cdd4cf4a969d7b3'}, 'priceKeyFacts': [{'value': '928,95 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '49,95 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6304a473f9daa5a37f6fe4fa', 'links': {'targetURL': '/expose/6304a473f9daa5a37f6fe4fa'}, 'priceKeyFacts': [{'value': '928,96 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '49,91 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '631f0a708347fd8f9851fe8b', 'links': {'targetURL': '/expose/631f0a708347fd8f9851fe8b'}, 'priceKeyFacts': [{'value': '919 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '49,7 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6319fc81d45eeaa7630d3679', 'links': {'targetURL': '/expose/6319fc81d45eeaa7630d3679'}, 'priceKeyFacts': [{'value': '949 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '50,19 m²', 'label': 'Fläche'}, {'value': '4', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '62fca9d5937346c08c3a20cb', 'links': {'targetURL': '/expose/62fca9d5937346c08c3a20cb'}, 'priceKeyFacts': [{'value': '929,01 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '50,4 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630887734351c4630fa270d7', 'links': {'targetURL': '/expose/630887734351c4630fa270d7'}, 'priceKeyFacts': [{'value': '929,01 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '50,05 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6304a473a23dc3a3a4b5efc1', 'links': {'targetURL': '/expose/6304a473a23dc3a3a4b5efc1'}, 'priceKeyFacts': [{'value': '929,01 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '50,02 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6319a3e6304d5ad2f5ae2d53', 'links': {'targetURL': '/expose/6319a3e6304d5ad2f5ae2d53'}, 'priceKeyFacts': [{'value': '929,02 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '49,86 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Garten', 'value': 'GARDEN'}, {'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '62fdf4db249019a4c6cbbde5', 'links': {'targetURL': '/expose/62fdf4db249019a4c6cbbde5'}, 'priceKeyFacts': [{'value': '949 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '48,22 m²', 'label': 'Fläche'}, {'value': '4', 'label': 'Etage'}]}","{'full_address': 'Handelskai 98-100, 1200 Wien', 'description': 'AM DONAUKAI – EIN WOHNJUWEL AM WASSER – PROVISIONSFREIER NEUBAUTRAUM! - JETZT ZUSCHLAGEN', 'devproject_link': 'http://www.immobilienscout24.at/expose/62d6563f1ece5c725d1e12ab', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.30034494400024414, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6311bdce61afa795a3cb869c', 'links': {'targetURL': '/expose/6311bdce61afa795a3cb869c'}, 'priceKeyFacts': [{'value': '668,01 €', 'label': None}], 'mainKeyFacts': [{'value': '1', 'label': 'Zimmer'}, {'value': '33,66 m²', 'label': 'Fläche'}, {'value': '4', 'label': 'Etage'}]}","{'full_address': 'Spallartgasse 21-23, 1140 Wien', 'description': 'THEO´s – Willkommen im Park – Spallart 21-23', 'devproject_link': 'http://www.immobilienscout24.at/expose/630e2c7f6650ea9b437a1a37', 'contact': 'Nikola Todorovic', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.2998960018157959, 'depth': 0}"
